,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
55,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSURLaUpXSUdnEAE,Abib Nortil,https://www.google.com/maps/contrib/100959707675787887773/reviews?hl=en-CA,a month ago,2021-06-24 14:24:40.625845,4.0,15,"(Translated by Google) Very good for running

(Original)
Très bien pour courir"
56,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNLcDhmeTFnRRAB,Brigitte Coallier,https://www.google.com/maps/contrib/106385277004114977885/reviews?hl=en-CA,2 months ago,2021-06-24 14:24:40.626945,3.0,45,"(Translated by Google) Beautiful park

(Original)
Beau parc"
57,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUQ4aTlIX3Z3RRAB,Chalets Zone Nature,https://www.google.com/maps/contrib/109604183041490586110/reviews?hl=en-CA,10 months ago,2021-06-24 14:24:40.627924,5.0,435,"(Translated by Google) The soccer field has been very well renovated 👍

(Original)
Ke terrain de soccer a très bien ete rénové 👍"
58,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUQ4aWNldTZ3RRAB,Virginie Vachon-Boudrias,https://www.google.com/maps/contrib/105980460654036814385/reviews?hl=en-CA,11 months ago,2021-06-24 14:24:40.628842,5.0,46,"(Translated by Google) Its a big park

(Original)
Ses un gros parc"
59,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSURjc1lEMDlnRRAB,Om Imran Om Imran,https://www.google.com/maps/contrib/116226020322927256014/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.629760,5.0,1,"(Translated by Google) Maintain well, I like to bring my children there.

(Original)
Bien entretenir, j'aime amener mes enfants là-bas."
60,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNDa0tlZi1BRRAB,Ahmed Tahiri,https://www.google.com/maps/contrib/103527320733413100042/reviews?hl=en-CA,10 months ago,2021-06-24 14:24:40.630860,5.0,9,"(Translated by Google) Nice park and enough sports activities

(Original)
Beau parc et assez d'activités sportives"
61,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSURDdnJpZ2JnEAE,Hamza Ailane,https://www.google.com/maps/contrib/100771060571484621441/reviews?hl=en-CA,8 months ago,2021-06-24 14:24:40.631786,5.0,5,"(Translated by Google) Very good service quality price

(Original)
Très bon service qualité  prix"
62,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSURVbzc3R293RRAB,Johanne Comeau,https://www.google.com/maps/contrib/105432232421563009895/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.632702,4.0,40,"(Translated by Google) It's mostly for adults. There is a place for baseball, have little play petanque, a ball that is thrown to hit another, which I liked the most these outdoor pool. They made a descent for the handicapped. This is the first time that i see this. A very big park. A small park for young children 5 years and under. Picnic tables, a small wooded area. It's really good. To have.

(Original)
C'est surtout pour adultes. Il y a une place pour le baseball, ont peu jouer a la pétanque, une boule qu'on lance pour frapper une autre, ce que j'ai aimé le plus ces la piscine extérieure. Il ont fait une descente pour les handicapé. C'est la première fois que je vois ça. Un parc très grand. Un petit parc pour jeune enfant 5 ans et moin. Des tables de picnic, un petit boisé. C'est vraiment bien. A voir."
63,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUMwaWN5d29nRRAB,Kim Cronier,https://www.google.com/maps/contrib/102515357098615257408/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.633546,4.0,16,"(Translated by Google) Clean place, family, nice place to play baseball. Several activities available in the summer. Pool, visit of a cave ($), ...

(Original)
Endroit propre, familiale, belle place pour jouer au baseball. Plusieurs activités disponibles l'été. Piscine, visite d'une grotte ($),..."
64,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSURVbU8tTWl3RRAB,Jean-Francois Villeneuve,https://www.google.com/maps/contrib/110172099389430802012/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.634351,4.0,120,"(Translated by Google) Awesome and very informative. You must be comfortable in tight places and with ladders.

(Original)
Impressionnant et très instructif. Vous devez être à l'aise dans des endroits restreints et avec les échelles."
65,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNDMUtiTzVRRRAB,Lissette Milagros Rossel Castillo,https://www.google.com/maps/contrib/112647508921730014432/reviews?hl=en-CA,10 months ago,2021-06-24 14:24:40.635160,5.0,12,"(Translated by Google) Why is there a beautiful public pool

(Original)
Por que hay una hermosa piscina publica"
66,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNDcjVTU3pBRRAB,Elie Samaha,https://www.google.com/maps/contrib/116173032818262213400/reviews?hl=en-CA,9 months ago,2021-06-24 14:24:40.635966,5.0,90,"(Translated by Google) very clean park.

(Original)
park très propre ."
67,Parc Pie-XII,ChZDSUhNMG9nS0VJQ0FnSURpbU82WmV3EAE,Lucie Laperle,https://www.google.com/maps/contrib/100621634770968227287/reviews?hl=en-CA,7 months ago,2021-06-24 14:24:40.636771,5.0,12,"(Translated by Google) Magnificent

(Original)
Magnifique"
68,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNVbVlqYTdBRRAB,Soraya B,https://www.google.com/maps/contrib/107037202977439925879/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.637730,4.0,79,"(Translated by Google) Pleasant but we must monitor the children, there is a path that leads the cars to the parking near the pool, so c dangerous! or you might have to install a retarder

(Original)
Agreable mais il faut bien surveiller les enfants,  il y a un chemin qui mene les voitures vers le parking proche de la piscine,  donc c dangereux!  ou bien faudrait peut  etre installer un ralentisseur"
69,Parc Pie-XII,ChdDSUhNMG9nS0VJQ0FnSUNVekxhdWlnRRAB,Jean-Pierre Piveteau,https://www.google.com/maps/contrib/110598921187343727017/reviews?hl=en-CA,a year ago,2021-06-24 14:24:40.638940,2.0,43,"(Translated by Google) I do not like attendance .. a real islamic ghetto

(Original)
J’aime pas la fréquentation.. un vrai ghetto islamiste"
