,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
38,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUM0M3ZTR2VREAE,Phillip Koumasitis,https://www.google.com/maps/contrib/104063774867506496190/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.160058,5.0,43,Nice quiet place to read a book
39,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSUNROXFLUVR3EAE,serge bako,https://www.google.com/maps/contrib/116659753199208785481/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.161484,5.0,25,Nice place to relax when the weather is nice in the summer by the fountain.
40,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURDNnE2NXlnRRAB,Sean Anderson,https://www.google.com/maps/contrib/116341661835913993966/reviews?hl=en-CA,9 months ago,2021-06-24 17:50:19.164693,4.0,35,Nice park
41,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUQwb0lLbXB3RRAB,Ken Lee,https://www.google.com/maps/contrib/102922812233485916054/reviews?hl=en-CA,a year ago,2021-06-24 17:50:19.176430,5.0,459,"Nice park, regentrified area"
42,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURDaXJ5anp3RRAB,Carlos Aguas,https://www.google.com/maps/contrib/107845460029164477971/reviews?hl=en-CA,9 months ago,2021-06-24 17:50:19.178864,4.0,15,Ok
43,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNBZ19fTHVRRRAB,Robert Fraser,https://www.google.com/maps/contrib/112286191633337817426/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.180415,5.0,37,Very nice place to bring the kids and have a picnic or have festivities going on
44,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURnODlqQlpnEAE,Francois Trudeau,https://www.google.com/maps/contrib/117749100579281615545/reviews?hl=en-CA,2 years ago,2021-06-24 17:50:19.182428,5.0,50,This parc is so great with its pld trees and a nice fountain in the middle. Good for relaxing or a pic nic.
45,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSURReGYyaHJ3RRAB,Dan P,https://www.google.com/maps/contrib/114672140386446804373/reviews?hl=en-CA,3 years ago,2021-06-24 17:50:19.184503,5.0,28,Best park in Saint-Henri. Lots of room for picnics.
46,Square Sir-George-Étienne-Cartier,ChZDSUhNMG9nS0VJQ0FnSURReUtmdVlBEAE,Meggie Guinan,https://www.google.com/maps/contrib/108389907535480062644/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.186353,4.0,63,My old hoods park.  Not a million things to do but a great place to bring your own bbq and have a gathering.
47,Square Sir-George-Étienne-Cartier,ChdDSUhNMG9nS0VJQ0FnSUNndmVlQjNnRRAB,Adam Jones,https://www.google.com/maps/contrib/113417669608903169183/reviews?hl=en-CA,4 years ago,2021-06-24 17:50:19.197052,4.0,111,"Beautiful park, nice fountain, tennis courts and free outdoor swimming pool in the summer time."
